id	name	purpose	parent	dependencies	interfaces	implementation_files	tests	benchmarks	score_0_100	status	version	evidence	provenance	last_verified	aliases
CANON-1147	EXPRESSION ≠ INNER EMOTION	Permanent epistemic rule:	DOMAIN-AFFECT-SOCIAL	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28061	2026-09-02	SECTION-1147
CANON-1148	IMAGE RECOGNITION	Support:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28075	2026-09-02	SECTION-1148
CANON-1149	VIDEO UNDERSTANDING	Video perception adds:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28092	2026-09-02	SECTION-1149
CANON-1150	ACTION RECOGNITION	Create:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28109	2026-09-02	SECTION-1150
CANON-1151	MOVEMENT RECOGNITION	Separate from semantic action recognition.	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28138	2026-09-02	SECTION-1151
CANON-1152	POSTURE RECOGNITION	Using:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28158	2026-09-02	SECTION-1152
CANON-1153	FALL DETECTION	Multiple sensors may detect possible falls through:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28175	2026-09-02	SECTION-1153
CANON-1154	SOUND PERCEPTION	Audio perception covers more than speech.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28192	2026-09-02	SECTION-1154
CANON-1155	SPEAKER RECOGNITION	Where authorized, distinguish:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28218	2026-09-02	SECTION-1155
CANON-1156	LANGUAGE RECOGNITION	Support:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28236	2026-09-02	SECTION-1156
CANON-1157	LANGUAGE IDENTIFICATION	Genesis should be capable of identifying likely language before full interpretation.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28252	2026-09-02	SECTION-1157
CANON-1158	SPEECH CHARACTERISTICS	May estimate:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28258	2026-09-02	SECTION-1158
CANON-1159	TOUCH / PRESSURE PERCEPTION	Compatible sensors may provide:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28277	2026-09-02	SECTION-1159
CANON-1160	TEMPERATURE / HEAT PERCEPTION	Distinguish:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28293	2026-09-02	SECTION-1160
CANON-1161	THERMAL VISION	A thermal camera can provide:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28310	2026-09-02	SECTION-1161
CANON-1162	CHEMICAL / ENVIRONMENTAL SENSING	Where sensors exist:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28325	2026-09-02	SECTION-1162
CANON-1163	OLFACTORY-LIKE MACHINE SENSING	Electronic chemical sensor arrays can provide an artificial olfactory modality.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28344	2026-09-02	SECTION-1163
CANON-1164	TASTE-LIKE MACHINE SENSING	Where chemical/liquid sensors exist, Genesis may classify material composition.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28362	2026-09-02	SECTION-1164
CANON-1165	BODY / BIOMETRIC SIGNALS	Wearables may expose measurements such as:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28376	2026-09-02	SECTION-1165
CANON-1166	HEALTH DATA PROVENANCE	Every health measurement must retain:	DOMAIN-ENGINEERING	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28400	2026-09-02	SECTION-1166
CANON-1167	RAW HEALTH SIGNAL ≠ DIAGNOSIS	Permanent invariant:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28417	2026-09-02	SECTION-1167
CANON-1168	HEALTH TREND MODEL	With authorization, Genesis may learn personal baselines such as:	DOMAIN-COMPUTE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28431	2026-09-02	SECTION-1168
CANON-1169	BASELINE ≠ POPULATION AVERAGE	Creator-specific historical baseline should be kept separately from generic reference ranges.	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28446	2026-09-02	SECTION-1169
CANON-1170	ANOMALY DETECTION	General recognition should include:	DOMAIN-RESEARCH	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28452	2026-09-02	SECTION-1170
CANON-1171	PERSONAL SAFETY EVENT DETECTION	With authorized devices Genesis may detect possible events such as:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28479	2026-09-02	SECTION-1171
CANON-1172	EMERGENCY ASSISTANCE ARCHITECTURE	Design a configurable pathway:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28496	2026-09-02	SECTION-1172
CANON-1173	LOCATION AWARENESS	Where authorized, Genesis may use:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28516	2026-09-02	SECTION-1173
CANON-1174	“I AM LOST” SUPPORT	Possible functions:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28534	2026-09-02	SECTION-1174
CANON-1175	SPATIAL RECOGNITION	Genesis should understand:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28551	2026-09-02	SECTION-1175
CANON-1176	ENVIRONMENTAL CONTEXT	Create a live contextual state such as:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28567	2026-09-02	SECTION-1176
CANON-1177	EVENT RECOGNITION	Create:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28587	2026-09-02	SECTION-1177
CANON-1178	SIMPLE EVENT EXAMPLE	person enters room	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28609	2026-09-02	SECTION-1178
CANON-1179	COMPLEX EVENT RECOGNITION	Examples:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28628	2026-09-02	SECTION-1179
CANON-1180	PATTERN RECOGNITION	General pattern engine operates across:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28646	2026-09-02	SECTION-1180
CANON-1181	SEQUENCE RECOGNITION	Genesis should learn:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28667	2026-09-02	SECTION-1181
CANON-1182	ROUTINE RECOGNITION	With permission, Genesis may learn routines such as:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28679	2026-09-02	SECTION-1182
CANON-1183	BEHAVIOUR RECOGNITION	Maintain distinction between:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28694	2026-09-02	SECTION-1183
CANON-1184	INTENTION INFERENCE	Where context supports it:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28712	2026-09-02	SECTION-1184
CANON-1185	DATA RECOGNITION	“Recognition” also applies to digital information.	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28728	2026-09-02	SECTION-1185
CANON-1186	DOCUMENT RECOGNITION	Identify forms such as:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28751	2026-09-02	SECTION-1186
CANON-1187	SYMBOL RECOGNITION	Support:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28772	2026-09-02	SECTION-1187
CANON-1188	OBJECT STATE RECOGNITION	Do not only identify:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28791	2026-09-02	SECTION-1188
CANON-1189	CHANGE RECOGNITION	Compare world state:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28814	2026-09-02	SECTION-1189
CANON-1190	CAUSAL EVENT HYPOTHESIS	A detected sequence can generate:	DOMAIN-RUNTIME	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28828	2026-09-02	SECTION-1190
CANON-1191	DEVICE INTERACTION CONTEXT	Genesis must maintain separately:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28846	2026-09-02	SECTION-1191
CANON-1192	ACTIVE INTERACTION ENDPOINT	Example:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28864	2026-09-02	SECTION-1192
CANON-1193	DEFAULT RESPONSE ROUTING	When possible, Genesis should infer the most appropriate response endpoint from:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28881	2026-09-02	SECTION-1193
CANON-1194	INPUT DEVICE DOES NOT HAVE TO EQUAL OUTPUT DEVICE	Example:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28896	2026-09-02	SECTION-1194
CANON-1195	EXPLICIT OUTPUT ROUTING	Creator may say:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28912	2026-09-02	SECTION-1195
CANON-1196	PRIVACY-AWARE OUTPUT	Before producing output, evaluate:	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28932	2026-09-02	SECTION-1196
CANON-1197	PRIVATE AUDIO MODE	When requested:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28948	2026-09-02	SECTION-1197
CANON-1198	PRIVATE VISUAL MODE	Sensitive information can be routed to:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28962	2026-09-02	SECTION-1198
CANON-1199	MULTI-OUTPUT MODE	Where useful Genesis may deliberately use multiple outputs.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28976	2026-09-02	SECTION-1199
CANON-1200	OUTPUT CONFLICT RESOLUTION	If multiple endpoints request primary interaction:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:28993	2026-09-02	SECTION-1200
CANON-1201	CONTINUOUS SESSION HANDOFF	Example:	DOMAIN-NETWORK	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29009	2026-09-02	SECTION-1201
CANON-1202	DEVICE HANDOFF STATE	Preserve:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29029	2026-09-02	SECTION-1202
CANON-1203	ZERO-HANDOFF OPTION	The creator may not explicitly “switch.”	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29046	2026-09-02	SECTION-1203
CANON-1204	CREATOR OVERRIDE	Explicit creator routing always takes precedence over automatic preference where technically possible.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29061	2026-09-02	SECTION-1204
CANON-1205	DEVICE PRIORITY PROFILE	Allow preferences such as:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29067	2026-09-02	SECTION-1205
CANON-1206	MODALITY ROUTING	Different information can select different devices.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29088	2026-09-02	SECTION-1206
CANON-1207	INTERRUPTION ROUTING	If Genesis needs urgent attention:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29103	2026-09-02	SECTION-1207
CANON-1208	DEVICE ATTENTION	Genesis should understand whether the creator is likely:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29116	2026-09-02	SECTION-1208
CANON-1209	NOTIFICATION ESCALATION	Example:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29135	2026-09-02	SECTION-1209
CANON-1210	DEVICE-SPECIFIC UX	Do not force identical interface on every device.	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29153	2026-09-02	SECTION-1210
CANON-1211	DEVICE COMPUTE CONTRIBUTION	A device may contribute not only sensors but compute.	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29181	2026-09-02	SECTION-1211
CANON-1212	COMPUTE OFFLOAD	A lightweight wearable can:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29199	2026-09-02	SECTION-1212
CANON-1213	LOCAL PRIVACY PROCESSING	Where useful, sensitive signals may be processed on-device and send only derived results.	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29215	2026-09-02	SECTION-1213
CANON-1214	SENSOR DATA MINIMIZATION	Genesis should not automatically send every raw wearable stream to permanent storage.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29231	2026-09-02	SECTION-1214
CANON-1215	LIVE SENSING ≠ PERMANENT MEMORY	Permanent invariant:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29247	2026-09-02	SECTION-1215
CANON-1216	PERSONAL HEALTH DATA ZONE	Wearable health information belongs in a protected data domain.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29259	2026-09-02	SECTION-1216
CANON-1217	LOCATION DATA ZONE	Location history also receives dedicated privacy controls.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29281	2026-09-02	SECTION-1217
CANON-1218	VISUAL BYSTANDER PRIVACY	Wearable cameras may observe people other than the creator.	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29287	2026-09-02	SECTION-1218
CANON-1219	MULTI-PERSON DISAMBIGUATION	Genesis must distinguish:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29304	2026-09-02	SECTION-1219
CANON-1220	CREATOR SENSOR MODEL	Create:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29322	2026-09-02	SECTION-1220
CANON-1221	GENESIS INTEROCEPTION VS CREATOR BIOMETRICS	Permanent separation:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29335	2026-09-02	SECTION-1221
CANON-1222	ENVIRONMENT MODEL VS CREATOR MODEL	Likewise:	DOMAIN-COMPUTE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29357	2026-09-02	SECTION-1222
CANON-1223	DEVICE RELIABILITY LEARNING	Genesis may learn that a particular sensor:	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29372	2026-09-02	SECTION-1223
CANON-1224	SENSOR REDUNDANCY	When multiple devices offer the same capability, redundancy can improve reliability.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29388	2026-09-02	SECTION-1224
CANON-1225	SENSOR FAILOVER	Automatic failover:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29401	2026-09-02	SECTION-1225
CANON-1226	OUTPUT FAILOVER	Example:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29417	2026-09-02	SECTION-1226
CANON-1227	DEVICE SECURITY	Every wearable or IoT node is a possible attack surface.	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29437	2026-09-02	SECTION-1227
CANON-1228	DEVICE COMPROMISE	If a device becomes suspicious:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29455	2026-09-02	SECTION-1228
CANON-1229	LOST DEVICE	A lost:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29470	2026-09-02	SECTION-1229
CANON-1230	DEVICE TRUST LEVELS	Possible states:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29492	2026-09-02	SECTION-1230
CANON-1231	GUEST DEVICE	Genesis may temporarily use another device without permanently trusting it.	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29509	2026-09-02	SECTION-1231
CANON-1232	CONTEXTUAL AUTHORIZATION	A device may be trusted for:	DOMAIN-MEMORY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29525	2026-09-02	SECTION-1232
CANON-1233	DEVICE IDENTITY ≠ PERSON IDENTITY	A trusted watch does not prove who is wearing it in every circumstance.	DOMAIN-IDENTITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29542	2026-09-02	SECTION-1233
CANON-1234	BODY-SENSOR FUSION	Wearable data can contribute to the creator/body model:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29550	2026-09-02	SECTION-1234
CANON-1235	SENSOR-FUSION GRAPH	Conceptually:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29570	2026-09-02	SECTION-1235
CANON-1236	CROSS-MODAL CORROBORATION	Example:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29595	2026-09-02	SECTION-1236
CANON-1237	CROSS-MODAL CONTRADICTION	Example:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29617	2026-09-02	SECTION-1237
CANON-1238	RECOGNITION REGISTRY	Create:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29640	2026-09-02	SECTION-1238
CANON-1239	UNIVERSAL RECOGNITION CATEGORIES	The registry must support at least:	DOMAIN-COGNITION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29666	2026-09-02	SECTION-1239
CANON-1240	“OTHER” MUST BE STRUCTURAL	Do not implement a meaningless hard-coded enum ending with:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29725	2026-09-02	SECTION-1240
CANON-1241	NEW MODALITY REGISTRATION	A newly supported sensor defines:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29739	2026-09-02	SECTION-1241
CANON-1242	MULTIMODAL REPRESENTATION	Different modalities eventually map into shared world concepts.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29757	2026-09-02	SECTION-1242
CANON-1243	SENSOR GROUNDING	Genesis must know:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29774	2026-09-02	SECTION-1243
CANON-1244	DEVICE GROUNDING	Genesis should learn:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29792	2026-09-02	SECTION-1244
CANON-1245	PERSONAL DEVICE HISTORY	Store relevant history:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29808	2026-09-02	SECTION-1245
CANON-1246	DEVICE DIGITAL TWIN	For sophisticated devices maintain:	DOMAIN-GENETICS	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29826	2026-09-02	SECTION-1246
CANON-1247	DEVICE AUTOMATION	Genesis may eventually control authorized functions such as:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29845	2026-09-02	SECTION-1247
CANON-1248	SMART CLOTHING	Smart clothing may expose:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29864	2026-09-02	SECTION-1248
CANON-1249	THERMAL CLOTHING CONTROL	If an authorized garment supports heating/cooling:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29884	2026-09-02	SECTION-1249
CANON-1250	SMART GLASSES	Potential capabilities:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29904	2026-09-02	SECTION-1250
CANON-1251	GLASSES AS GENESIS EYES	When authorized:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29925	2026-09-02	SECTION-1251
CANON-1252	GLASSES DISPLAY	Can expose:	DOMAIN-DEVELOPMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29941	2026-09-02	SECTION-1252
CANON-1253	CONTACT-LENS DEVICE CLASS	Reserve:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29959	2026-09-02	SECTION-1253
CANON-1254	SMART WATCH	Potential roles:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29973	2026-09-02	SECTION-1254
CANON-1255	SMART RING	Potential roles:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:29993	2026-09-02	SECTION-1255
CANON-1256	WRISTBAND / FITNESS BAND	Treat separately from watch if capabilities differ.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30010	2026-09-02	SECTION-1256
CANON-1257	HEARABLES	Earbuds/headphones can provide:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30018	2026-09-02	SECTION-1257
CANON-1258	HEARABLE PRIVACY	Private hearables should be a preferred endpoint for confidential spoken responses when configured.	DOMAIN-SECURITY	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30035	2026-09-02	SECTION-1258
CANON-1259	SMART SHOES / INSOLES	Potential sensor capabilities:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30041	2026-09-02	SECTION-1259
CANON-1260	BIOMETRIC PATCHES	Potential roles:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30059	2026-09-02	SECTION-1260
CANON-1261	VEHICLE INTEGRATION	When authorized, Genesis may interface with:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30076	2026-09-02	SECTION-1261
CANON-1262	HOME IOT	Potential categories:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30094	2026-09-02	SECTION-1262
CANON-1263	ROOM-SCALE PERCEPTION	Home sensors can extend Genesis perception beyond what the creator is wearing.	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30115	2026-09-02	SECTION-1263
CANON-1264	PERSONAL VS ENVIRONMENT DEVICE	Classify:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30135	2026-09-02	SECTION-1264
CANON-1265	ACTIVE CONVERSATION ROUTER	Create:	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30153	2026-09-02	SECTION-1265
CANON-1266	CONVERSATION ROUTING EXAMPLE	Creator speaks to watch	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30174	2026-09-02	SECTION-1266
CANON-1267	CROSS-DEVICE ROUTING EXAMPLE	Creator speaks via glasses	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30190	2026-09-02	SECTION-1267
CANON-1268	FREE-FORM DEVICE COMMAND	Genesis should understand commands like:	DOMAIN-EMBODIMENT	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30208	2026-09-02	SECTION-1268
CANON-1269	SENSOR SOURCE SELECTION	Creator can also specify:	DOMAIN-PERCEPTION	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30230	2026-09-02	SECTION-1269
CANON-1270	MULTIPLE CAMERA FUSION	Several cameras may be active simultaneously.	DOMAIN-GOVERNANCE	-	-	-	-	-	0	DISCOVERED	1.0.0	-	docs/specifications/source/genesis.txt:30246	2026-09-02	SECTION-1270
