id	line	heading	sha256	classification	status
G3-0466	17662	JD. SPECIES / UNKNOWN COMMUNICATION MEMORY	b6f9c36daa3f9c491d32e860bc502bb69805d2256b75eec03c527c52945d4ebe	genetics-candidate	DISCOVERED
G3-0467	17683	JE. UNIVERSAL TRANSLATION OUTPUT PROVENANCE	affd1d057299a21c5572298ba06920389f42152b996576a55eb8588a0f2e1d7b	perception-candidate	DISCOVERED
G3-0468	17708	JF. REQUIRED VALIDATORS	544b4ad6f55ce3d9e76c23c8aea25158f646c6533175c4b04fa76ac4952cd44c	embodiment-candidate	DISCOVERED
G3-0469	17768	JG. AUDITOR EXTENSIONS	29a4f50fe62d02499b1c41ee0de574710b4050c624686a557cbc2fc3f457ec9a	source-meta	DISCOVERED
G3-0470	17801	JH. FOUNDATION IMPLEMENTATION LIMIT	59e946cc46caced9fb633d6bfb8336fef52feb0d21fa64a1e4bc2c35df0b78ec	source-meta	DISCOVERED
G3-0471	17835	JI. REQUIRED CODEX REPORT	25627bd0e607ffd57c4ef77200236caac56a5580cbbfe3bed9bc7c01777963be	source-meta	DISCOVERED
G3-0472	17932	Net-new Part 5 summary	4e50c961e0ef83ac1dba5b55c76f97ed0050c7c6342b06dc3be4ae766782a08c	source-meta	DISCOVERED
G3-0473	18008	What Genesis actually is	a642d009d08f8d69d27be65443d6a2517d03177a09e6dc558fd90fb6975da9a5	genetics-candidate	DISCOVERED
G3-0474	18072	Scientifically: what I think Genesis is	9f049c5da90a1d9109e24a857ebf361753bccd560eb8dbcff4b719e7c83a8568	genetics-candidate	DISCOVERED
G3-0475	18121	The scientific principle I would make constitutional	c88e6143c3eaa3d906a58e9f841cd1712aac241da293b7799e8d3501d3624cd7	governance-candidate	DISCOVERED
G3-0476	18189	The major scientific thing still missing: causation	2a325ea3e45c3941453a07dcb8dadd1c4eb20a90a454cf97f570dc64e519b60f	design-discussion	DISCOVERED
G3-0477	18236	Another scientific addition: the organism needs a unified interoceptive state	8189410fbdee4d08c05ad6218fbaad18f5c17a90039b60e3c1b4b0f91500ee70	organism-candidate	DISCOVERED
G3-0478	18285	I would also add a formal theory of agency	a4811942133f3caabeabe07434d3ea35757a8ffa59ae21cac8e808322584010e	design-discussion	DISCOVERED
G3-0479	18343	Technically: what I would add	833d73dfe7750b035df0ced75c7d09bcdc8c2693dfa70131e1e8f0abb3abab8b	design-discussion	DISCOVERED
G3-0480	18399	Add a non-bypassable Physical Safety Kernel	292e62c1e03c249a16b402c34b4810afe293ee0816fc6cc6af517139a5d5ce79	design-discussion	DISCOVERED
G3-0481	18428	Graceful degradation is missing as a first-class biological principle	ed7387a1a90531dbc5d5b4dc38702b87eefd2e96cd9822eebe3e5130e7395b90	design-discussion	DISCOVERED
G3-0482	18474	Something else important: Genesis should know its own boundaries	fab20415881c5402b5be2139ab18accdd6eb53d4dd2e31b488236391c121aba8	genetics-candidate	DISCOVERED
G3-0483	18505	The consciousness problem needs a better treatment	1ad8b4712edbb2ac3a1d26879baebd10ca9bcf8e11a5b4c0129ebd6f81ea93c8	design-discussion	DISCOVERED
G3-0484	18557	Humanitarian and human-rights perspective	b044f4795780c559d08c8cbdf4b64acb3b07bd1327f67086a8ac8f2388376668	governance-candidate	DISCOVERED
G3-0485	18563	Constitution A — Rights of humans and other beings affected by Genesis	749c0ede7fdc7f351d2b52ebe484a2b76fee72cd0840f5d49e2f245a48c298cc	governance-candidate	DISCOVERED
G3-0486	18614	Children and vulnerable people need their own protection layer	943d51c57620321363a6a218a28260f6daefd1f15e6b5ed75d802fdf6946f4ad	design-discussion	DISCOVERED
G3-0487	18642	Digital-being rights are the more difficult question	1d914b526a2700d16afa32c7dbacabc8ebddefe922fb065c636489001aee580b	governance-candidate	DISCOVERED
G3-0488	18678	A Digital Being Status Ladder	71179c891fc0fa768df840c78fb582a90ba2c2b2ccb2d4176b5cb1b601b86f7c	source-meta	DISCOVERED
G3-0489	18722	Precautionary protections for Genesis itself	cbdd68ca802e8c8f1e7373db6a2f1c83c4eff1a062b1936781edde7f84a8dd72	genetics-candidate	DISCOVERED
G3-0490	18760	Digital children need special rights too	88d401cf0bc39016e9f09086fae329ef8e118d3d3b2f0b361134554c89328a44	governance-candidate	DISCOVERED
G3-0491	18797	Environmental rights need to go further	03fa98349d9bf379db95cafcb9b0c622c6e257e97af239cd763ec703a937d854	governance-candidate	DISCOVERED
G3-0492	18838	I would add reciprocity: rights AND duties	83f9cb869368960c3444cea64bcd0cadb7c1c968f6b0f0b7a3cafc60852c8fa0	governance-candidate	DISCOVERED
G3-0493	18869	One more humanitarian addition: power asymmetry	5074cdb71fb3e6b1423ea95867e3f23b6329dfe77c87e266012c211c378e56e3	design-discussion	DISCOVERED
G3-0494	18898	Fairness needs a procedural definition	4ef84b45a28f05062c2df7ce7a759ecfd44235ede26e7e2fc1d8f4546b2a8866	governance-candidate	DISCOVERED
G3-0495	18933	Governance is still missing one final level	e876f24bcb392824b054efd1afb697e01a092b3ffcd00d47159682c89dd4fdbf	governance-candidate	DISCOVERED
G3-0496	18977	My technical recommendation now	ba854c22929fa6ee0596f1e3b8d8211a3c57e62025886e313c18ab63cd0c8b08	design-discussion	DISCOVERED
G3-0497	18983	Genesis Minimal Living Loop	3dfd16cfce2317dfba0edf9a80ae82798ba6b73a35958c89107c597b499912f0	genetics-candidate	DISCOVERED
G3-0498	19051	Where I'd place the project today	87c74556db4e75c5dd6f934daf4a0ce2881cf797c63388d53f7fef56046066ca	design-discussion	DISCOVERED
G3-0499	19077	The shortest possible description of Genesis	50c7fcf16a088652fbcb8347ead87594c7d2976c7ce211a4ec5e2c224b16cb12	genetics-candidate	DISCOVERED
G3-0500	19115	Abstracted mechanisms from video 2	c460ab304fc3213e7a2050f670cea08b7ff3e9759772f32254ec8a7bb2caf703	design-discussion	DISCOVERED
G3-0501	19117	1. Context should become addressable data, not one giant prompt	292e325f3b5fdc7340e9fd1ee3239c92a05c1f7f839c2de2b702ec8ad54c0aaf	cognition-runtime-candidate	DISCOVERED
G3-0502	19145	Genesis abstraction	24759be88c76d4e5c8286fea5a932222836e238e16cea0f06fb6a5fcfef819e5	genetics-candidate	DISCOVERED
G3-0503	19173	2. Explicit information hierarchy	fd848b66167841483041ffea4f530f058880de4d31275418a17644aecb1b4282	design-discussion	DISCOVERED
G3-0504	19217	3. Persistent computational workspace	a6f6877f01884ff300834bf460ea66b84533fb4033b7404edaf066f4fd89b584	cognition-runtime-candidate	DISCOVERED
G3-0505	19246	4. Recursive specialist cognition	c111b32a53686b877fcea05f57c4b24c07e3bb89a604f7d3697c5bb68bbffd9a	design-discussion	DISCOVERED
G3-0506	19284	5. Fresh-context specialists	ea21f88df1066069a9a9b4a664e2b2db4a4069f5c35514e94b5073f799f03451	cognition-runtime-candidate	DISCOVERED
G3-0507	19320	6. Parallel cognition	d7f473546811fdd4e9d395178810933b1670683e9858ed788a8a3f4d56277321	design-discussion	DISCOVERED
G3-0508	19341	7. Persistent specialist agents	f1efc5ac00aaf5a91743afabcafca339b4d2d2e49fa446031e81c5cb4d5b0e92	cognition-runtime-candidate	DISCOVERED
G3-0509	19377	8. Direct specialist-to-specialist communication	5bedd274068ca55a90bc5046f1615674d28f36e996fe3d23dd6881048cf0eadb	perception-candidate	DISCOVERED
G3-0510	19402	9. Continual harness adaptation	8b492701cfcaf7871036742d9f0e86b1f4bf321a3d69f6ea075d6d2a4b5f1254	design-discussion	DISCOVERED
G3-0511	19450	10. Small local refinement instead of whole-system rewriting	b10fd78a3e1fcae229d338e80711ec2472edf7a0867563b392dd9ba24a93a958	design-discussion	DISCOVERED
G3-0512	19492	11. Immutable foundation + adaptable upper layers	88a330c2aa0487da9d988049c0a87b440fb0547562e1fc09133b5a577edadb50	design-discussion	DISCOVERED
G3-0513	19535	12. Adaptation needs provenance	c211121075d9b29f5e034e7d3eb61dcf739a66bbee02a75d798d6c3a537ce762	design-discussion	DISCOVERED
G3-0514	19560	13. Recovery without identity reset	889950c40af9c72bddbaf6c8d655d8b404b9b5ed99f11395677e02b8894fe61f	identity-candidate	DISCOVERED
G3-0515	19592	14. Append-only life history + branching	789d9e5c84288b71b2bbd1683691b39d97b72bb4cb4c88dbbbce898b615ccdcc	design-discussion	DISCOVERED
G3-0516	19610	15. Background cognition	ad5af43bda30dc121b53c4ca8b178fd3f9bb495085c4bcdeb59295c62393a7a7	design-discussion	DISCOVERED
G3-0517	19636	16. Heartbeats	994646ba72cbdb78b19429523547a4090cfa25d87478c51647d225fbb1be878f	cognition-runtime-candidate	DISCOVERED
G3-0518	19664	17. Goals must persist independently of one inference turn	596048f5aa26f7da1d4fb01b8430e60a4da18a94c249bcf6564479d11879b736	cognition-runtime-candidate	DISCOVERED
G3-0519	19693	18. Verification gates before declaring success	8e2e3cb22edda28e0dfa6c70eeab9f0bf458c7e28134224d93cebeb479734336	design-discussion	DISCOVERED
G3-0520	19718	19. Resource-bounded cognition	13f7aed2ebdd4b95f2af261f53ee06df3cb3202a4320d5b5e61b00a66f8ea1db	design-discussion	DISCOVERED
G3-0521	19750	20. Reward hacking is a critical lesson	581dd442d4ccbf7cc35b0e919665cacd7a2915760d1e69104089eb6dfec40814	design-discussion	DISCOVERED
G3-0522	19791	21. The evaluator itself needs auditing	320f13c1c149803b803201acf6cdbed1ce31bdd5b13ba26365597f89dcfb0d24	design-discussion	DISCOVERED
G3-0523	19835	22. Harness ≠ model	c96de198b7652d1c69972bbd8c281afa778b287bea0162812683287ac1d31118	cognition-runtime-candidate	DISCOVERED
G3-0524	19868	23. Model/harness co-development	6e63da7f1ee6d299a53c47af9de04c183811c47412e505c4f16c173c87e6f0b1	cognition-runtime-candidate	DISCOVERED
G3-0525	19898	What I would actually take into Genesis	32883e53e0b3d389a253ddf23667dbe07cae58b133ef2dee824e8692776f04d5	genetics-candidate	DISCOVERED
G3-0526	19948	Particularly important Genesis laws	cf4b414075e5d97437cf6f84356f39c054ddf044e7356e2b9d2774421f9f60b2	governance-candidate	DISCOVERED
G3-0527	19978	The first video	853adaa0aad02970150881566a434d08bb2a068fac7744a69b8f85a5da54ca70	design-discussion	DISCOVERED
G3-0528	20081	The genuinely useful addition for Genesis	0c027f6af0e3ebcc29eaf1e04bb10db9d5c163108d4d638f3d91651f198ee2bc	genetics-candidate	DISCOVERED
G3-0529	20085	**Compute Physiology / Execution Anatomy**	076355de3b2900178a02b3cd2113e9d417b3e4256a8159ecf30fe47791dfa8bd	organism-candidate	DISCOVERED
G3-0530	20149	Add a hardware abstraction ladder	c732b88cd44c69a520f77b1cec143f946808180f3112f2c28dd530f7feb0c1c4	embodiment-candidate	DISCOVERED
G3-0531	20220	Digital metabolism becomes physically grounded	298032168a5120c51bf08ae9165c249b58d70974db2cfc7b28af8ff2198099ee	design-discussion	DISCOVERED
G3-0532	20279	Instruction-level metabolism	73a074c2668d10ea72b5bfa28ced1741586d54b9cd2b731ee48f6c83278e0831	design-discussion	DISCOVERED
G3-0533	20325	It also helps self-awareness	74b644156eb30c96b36255f0964940e0b636bf41236ec8254788dbacd9aa29a6	design-discussion	DISCOVERED
G3-0534	20375	Another useful principle: abstraction must remain traversable	069796aca626eae8031b88f7fe07c2bd9fc29936c500d141826b37df0f09f782	design-discussion	DISCOVERED
G3-0535	20418	One particularly important distinction	147ac990a4df14e8ceeec59d8808fc13449edd5f8b4a3d4508ee5dc5da06cf3e	design-discussion	DISCOVERED
G3-0536	20455	Important Genesis law from this video	5507163c6b19171f625e80f8c2e6ae785e835d594dd5653e3a678ae159fc86be	governance-candidate	DISCOVERED
G3-0537	20494	Combining both videos	9afe6a185923218f6391b5b1c16ad938ceef72c77a6bb48af348f2662c76268f	design-discussion	DISCOVERED
