path	bytes	sha256	topics	links	decision
F:\ai chat conversations\other\data for vibe coding build.txt	641082	56b316ec81ae3ba7eac391b2a79b2aa6d1c0c6f4b69893cb829ecb9b22dd9767	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	4	READ_ONLY_RESEARCH
F:\ai chat conversations\other\EXECUTIVE_SUMMARY.md	2777	64d798fe22879c2c2a7a7baf3f5d7690032272ec7aafb19c229549d8dd4e64ff	development,multimodal,security,provenance	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\FUTURE_ENHANCEMENTS.md	14673	7f655eb7f3d0acd04af41544c74e8d98bc17189d548fbf11165bb7083a7ca553	memory,learning,development,multimodal,networking,security,evolution,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\MILESTONES.md	5409	9fb6a9fa167f42a61fea52b17df7085fda3750312ffd479168d9a91d3cc066f3	development,security,provenance,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\MONETIZATION_TIERS.md	4763	6bef0b55213f34107918389ed9e89aa0553e0e32c2707fc7b64ef8740f775944	cognition,learning,security,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\needed for qos.txt	357	018d99825473cbaa703e0bbdd12cc1014763c2de0fae4a4e98a97733dff1cd03	networking	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\platform.txt	711	204c6792d384fc595dfa97d03a3c136d70291990ef3f70396caa5595163649fe	learning	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\proof of concept 2.txt	431617	d81d5d6c522044ee8080f0804dfd8e015c53b1dab454408012e2b3554d65ce0f	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\proof of concept.txt	44709	596b0dfdea0f85708415371718edeae0d3ff8cf62f68a30bb5455e1e34e08529	learning,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\q os.txt	23968	bb9d686fa1a1ab8b943e2135f86fcc23541e513ae596a2aa0d714a48973d759c	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\quantum-os_README.md	553	601b633da5ba6001fc46171a995cd63ed9439796cc41e84b7bae8a69b482e272		2	READ_ONLY_RESEARCH
F:\ai chat conversations\other\ROADMAP_2025.md	1302	930f5fc0bc844ba99e2e8c215d53c950f7337c1c8c07a0eb73d917c9283e2c4d	cognition,learning,development,multimodal,networking,security	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\system design.txt	545	4f937a978c5dc0e2fac398e847daf1efeac8539543ca4d885a8e7d89987536fa		0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\TRIOS_ADVANCED_SYSTEMS.md	19430	fbb192c7528089ca7a747a86bc383a2bc90c197841b47cb63d6913f413e892b1	memory,cognition,learning,multimodal,networking,security,evolution,provenance,code	1	READ_ONLY_RESEARCH
F:\ai chat conversations\other\TRIOS_TOKENIZATION_FREE_QUANTIZATION_RUNTIME.md	22173	a6a07a5dc59e403a4d9f8de163d0706b86897d318b5e1d6a7d503ad5aafd6f2d	memory,cognition,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\ai chat conversations\other\vqc.txt	28645	16e97e7d8e47341527b32471ba02fc5f620716d639947c9e9121a5e54a3cf889	cognition,learning,development,multimodal,networking,security,evolution,provenance,code	7	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai build.txt	813810	2ddd801dddc96e9f697ec271a6eb037df219d518b7c995a37a9ef60e38060b9f	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\3D_AVATAR_COMPLETE.md	8030	2048cb8c7fe9a910df04c8bd6422546cc5d63a93dec6561f976e996b4d685705	multimodal,networking,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\3D_AVATAR_INTEGRATION_COMPLETE.md	5370	6472a556a702f1bd7c67f99c17f94ecd9dfbea2e1e51842d2b68c8ca4c9f0fde	multimodal,networking,code	3	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\BENCHMARK_GAP_ANALYSIS.md	13662	797e3c03af579b643ca06106d95167b6ac321ec717a00fb603e2327fac662f78	memory,cognition,learning,development,multimodal,networking,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\BUILD_COMPLETE_SUMMARY.md	7407	17043d884f371de1614e0b962e6950c3939df006be7370b04234b71f8dc05b5f	cognition,learning,multimodal,security,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\BUILD_CUSTOM_MODEL_FROM_SCRATCH.md	19552	0d1ed70082b2f3de8cf38d51f42c25343e9501575858a71936811d6582716dac	memory,cognition,learning,development,multimodal,networking,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\BUILD_YOUR_CUSTOM_MODEL.md	7886	a946ea44434e982b57a7d48c6a2d66c4574060e536795621cab849329c970a61	cognition,learning,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\CAPABILITY_TRUTH_REPORT_2026-05-16.md	22729	0d2f3784bf305bbf664c6bd0a1d6c51e0d6b7704fbedf72eecf6667253fca757	memory,cognition,learning,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\COMPLETE_BUILD_INSTRUCTIONS.md	6135	481ba0d127198c34744070cfaebc7c1ec27771fb0e741be521a49601c191275a	cognition,learning,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\COMPREHENSIVE_GAP_ANALYSIS.md	10261	b5ef8fc03c9156cb978912a266f0de0f1e2a881d0e3b1fd7cc8a481859c169e4	cognition,learning,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\advanced.txt	765	89720b3e470fe931ce61608fede8738bba3fb60d6e03941a889510215404d4f2	memory,multimodal,networking	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\cloud.txt	2325	a0e097da076c7f2b3818a550d41832fd2311d48aa957e558285443b72ecc4b21	memory,learning,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_automation.txt	285	570a09f86ac3c9ae75a915dadafe168b17db30d40dd2d407ba3bfdc6ca7a2ea2	development	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_enhanced.txt	899	d7ab651b3814ae81712b8c580718b390718b8109cedaec4139f268d0f581a831	multimodal,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_opensource.txt	3220	46c4e22c88ac86a32d50c3c39212f3a066842b3235009533468cfd5bdc67094e	cognition,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_protocol.txt	760	3d4b597cfbf174f1a9e5d6caf017cf0ed168371cf724dafecb40043c16d64220	memory,cognition,networking,security	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_unified.txt	10425	f6b548062e6ccd5164d6874fea9976731ecb791851c980e92ded5897d872ed39	memory,cognition,learning,multimodal,networking,security,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\config\requirements\requirements_voice_communication.txt	1549	b4a8a94ca64e8b703d70dc4e88e6ae396afffe0864c1803fcc8c360b379d04b4	cognition,multimodal,networking,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\DEEP_GAP_SCAN_2026-05-16.md	10911	e94976ca6f52c1ea8acc829e1c6d8085a7a9ecb8222affcd3dc86efc14c31367	memory,cognition,learning,multimodal,networking,security,evolution,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\DEEP_SCAN_ANALYSIS.md	7241	df96ca98e639673b94373f8826a34fc8e8c6f7877959016896c141b26327e979	memory,cognition,learning,multimodal,networking,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\AI Protocol Comparison.txt	58866	c5cec12a70a6b07e330731a2a776e0174b1a88a73add8524e8380197cfa127ce	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\AI_Digital_Twin_Enhancement_Protocol.md	9909	1bda8287642e41964bc4b2d4d60572bd957654ff5efe80c7a8c77c5f7674e526	memory,cognition,learning,development,multimodal,networking,security,evolution,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\architecture\AI_PERFORMANCE_ANALYSIS.md	12599	b8a6e559bf0018207dc48a83bdf6ad6349d2311c768daf1d78d175170fd36758	memory,cognition,learning,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\architecture\PLATFORM_GAP_ANALYSIS.md	11070	7292c8b1c07bbd56a7a577b28ac1564b733d12222abc9e3d45176b1000779286	networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\architecture\ULTIMATE_DEEP_SCAN_ANALYSIS.md	28205	5162175a5981686ee5ee362d89d17f6f4c43b034e628fce025a5eb02502caa5b	memory,cognition,learning,development,multimodal,networking,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\Free OSS Alternatives - locally.txt	107013	7819dad58783f221c5a9358eb4585582eaafba908e876aaa7cc4221903ee8be8	memory,cognition,learning,development,multimodal,networking,security,provenance,code	56	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\AUTOMATION_README.md	2914	c2f209b07d7a48be9ee9266ee75665a0c3e741d66af724626d27d51aaa7ee00d	development,multimodal,networking,security,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\AVATAR_COMPLETE.md	9468	5a637a78289fd88bda6d5a494b831626d8ac1fdf9601a16d41ff01ef1ce63964	memory,cognition,multimodal,networking,security,provenance,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\CHINESE_AI_MODELS.md	8655	b3d442ba0b300c471be1b2fb99f775c8403e967d287933b935e889606032d2cb	memory,cognition,multimodal,networking,security,provenance,code	9	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\COMPREHENSIVE_ANALYSIS.md	10073	657063c9e6e38752c369caab4cde602c182a60c48b7431c304c1ed2ae56261ac	memory,cognition,learning,multimodal,networking,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\COMPREHENSIVE_DEEP_SCAN_ANALYSIS.md	26164	0bc3386395adfc6bf63703745be0b4fa2b3ba4cf88710edaafabe881b56c5ffa	memory,cognition,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\DEEP_SCAN_ANALYSIS.md	13729	f24661cf9258a6bdd29ac5e9508882961eac34f911949fbc8b386debec5a30b1	memory,cognition,learning,development,multimodal,networking,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\DEPLOYMENT_READY.md	5579	eb4c0539fa9f7a6af434486f9f52ea7f8a91ba312beed4cdac3bddff274a4c26	memory,cognition,learning,multimodal,networking,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\ENHANCED_README.md	5649	105d47aeec6b3739e408a8ae35ea0be44166d5ea8c2c3fed2b7b8267eeaf2241	memory,development,multimodal,networking,security,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\gap_analysis_original.md	4451	f6ac3f0aa6872d36f7193f2b0f391e207c14323b4fc3465dc7546f1addd5e391	memory,cognition,development,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\gap_analysis.md	6222	d79fd90cf2d43c0e0837cbf6847b09b699a83f2fb55b23ca95cef3b62d516f80	memory,cognition,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\IMPLEMENTATION_COMPLETE.md	3848	2bff2ecb8b8d01cb231f2ec85cbf85f4528adc7d3f88b493f86314825fc69d81	memory,development,multimodal,networking,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\IMPLEMENTATION_FINAL_COMPLETE.md	5835	c80c1a8f77c404903d2682ef9ebb5fe410cf38479ea1a8c23fa25bb515bbd7bc	memory,cognition,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\MISSING_COMPONENTS_ANALYSIS.md	8214	2ded0af0ad46ef70e811d0530d85eb1d477506be9e42df26d1d7f86adbbd4d45	memory,cognition,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\OPEN_SOURCE_ALTERNATIVES.md	7803	876342149da250a6968750c6cdf6be30d2b1eab9c09659e70ccc558aa12be699	cognition,multimodal,networking,provenance,code	16	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\PROTOCOL_ANALYSIS.md	8749	cfaa2f9b36a58344ae964378a1f1abc7a4b42abbc09f268894cb157bf5778781	memory,cognition,learning,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\PROTOCOL_IMPLEMENTATION_COMPLETE.md	4925	2aa74d0692081855e365f665b2585b30441f3eb1190ad5c5fbbd7a8870dae07c	memory,cognition,learning,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\QUICK_START.md	2487	79b0c1defbc4e07bf64048cc021f5dc4d8721b8c8a5427f3df3a38a2b23e14f0	memory,cognition,multimodal,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\SYSTEM_ARCHITECTURE.md	31679	1b6ed8bb8ace014328f54c9acf7ef1e3de595591d0ac5ae8bfe53ee6326c4ba5	memory,cognition,learning,development,multimodal,networking,security,provenance,code	3	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\research\WORLD_CLASS_ARCHITECTURE.md	18073	58c3a743698b7cd2486258245d70caafe6715e85440c96c852dcdac65e7ee8ab	memory,cognition,learning,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\docs\user\LOCAL_CLOUD_GUIDE.md	10894	64934b5bb76a6d5807d132afff2733279fd7ae74fd2287f38bb5a76bc3f46d79	memory,networking,security,provenance,code	13	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\FEATURE_PARITY_COMPLETE.md	8686	e57f1d438b90c0df5fd4d5fa8ab2f1e76d24e79e53f96f309019662ac0163cc6	multimodal,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\FINAL_BUILD_STATUS.md	8398	9543db2cb1db0c89831ad3e39a0fdca0511935cb2cb9dd9367a9e4349fb3951f	cognition,learning,multimodal,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\FINAL_IMPLEMENTATION_GUIDE.md	9724	7ed3ea78cbf9abcbdad14870b726a5495770e7d7be987b40d51303de42ee6dea	development,multimodal,networking,security,provenance,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\FINAL_SUMMARY.md	12065	c30877c9ce759e74c264f22535d4787b81469bf7cf17011fda3b047fe03c5666	memory,cognition,multimodal,networking,security,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\FIXES_SUMMARY.md	8133	d3f9e9f42f1d5e2563ac6f8d186b41e112203db94e2bfab84cfe3b736cb72738	development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\GAP_ANALYSIS.md	3802	648752ba39345407185bd8cf5adf55dfc3b9e8e23fb535810bcd52b2fbe17ebd	networking	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\GRADE_SSS_PRODUCT_BLUEPRINT_2026-05-16.md	4702	600c79bffeb53939b955791c28e5e9f3e01041a2acf535efde71fec5d55240bc	memory,cognition,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\IDE_GAP_ANALYSIS.md	9886	289fbe8bf65c40e795a6a0c58172f6d329b70c467dc98d8ca25182702c03b9e0	memory,cognition,learning,multimodal,networking,security,provenance	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\IMPLEMENTATION_COMPLETE_BENCHMARKS.md	13326	64abe12b86e56fbb4a0058695becbc0cdb3df0948b8425afbfccebe3635857c5	memory,cognition,development,multimodal,networking,security,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\IMPLEMENTATION_COMPLETE.md	10709	397a17e84400146cf54c0baea3bd1e0e9d49bf6b3270f77c0d75efea2a37f80e	memory,cognition,multimodal,networking,security,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\IMPLEMENTATION_FIXES.md	1442	027d194203bc121121289daa2af9db865191016f0e3192291d0169728180d6c3	multimodal,networking,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\IMPLEMENTATION_ROADMAP.md	13815	ae2972498e06e2f7cccbcc04e28b698885b92c98d15b1d24a1f1f43d6bc82d64	memory,cognition,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\INSTALL_OLLAMA_MANUALLY.md	2734	5bcdd7bd7b96c93535b4e7083f31496158c5bbc267880d3f3bbf5cf00748d14e	learning,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\installers\README.md	7697	fe566de5ce010496aa5ff9bca55427cad0b7806907edcee9e4b5b3a6bd7aad1e	cognition,learning,development,multimodal,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\launchers\chromeos\README.md	620	READ_ERROR_CRC		0	UNREADABLE_CRC
F:\AI Digital Twin\ai-digital-clone\launchers\mobile\README.md	1568	9150738ad3dd7c7c44b80d1da9187920228479357a5bfe2adee418cfe56878b5	development,multimodal	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\LOCAL_MODELS_INTEGRATION.md	13190	40df323fbd84654ee681e5a2b202795ae9f54657388c374c28bb7a6624bfc512	cognition,multimodal,provenance,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\MANUAL_INSTALL_GUIDE.md	1934	cd428af79e3ce0bb4a6a8b018ef4561969843e3744efde819bdb988b52f61e34	multimodal,code	3	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\MISSING_FEATURES_ANALYSIS.md	12268	3ee915b7c229d828d44c790387a0e5d1d4edb503a0795bd543d190d3b33bb940	memory,cognition,development,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\NETWORK_ISSUES_WORKAROUND.md	5850	9c1c0f55a8f5537e1ccda9d5fbb2be81d2ac0b4229539621b08e202185cab3be	learning,development,networking,code	4	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\OLLAMA_INSTALLATION_GUIDE.md	4109	c98eadec39d8ed1fb4f5e2d150b4a347158e12f230f0570909f37421d00c5524	learning,security,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\PYTHON_NOT_FOUND.md	3145	84f6bce6cc306fba2fc1a3c766b5d1da65d55f4c0ccc2f0d5448e0f96772d06b	multimodal,networking,code	3	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\QUICK_START_GUIDE.md	7235	b0538480660f066bc1758575119139a5bbbcef3e865b49b5c82828ea4231de47	memory,learning,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\README.md	8348	dccdb233dba05102731a03277194160b3a3a3d050fb9d9fdbb2f4a3c0db7790a	memory,cognition,learning,multimodal,networking,provenance,code	2	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\requirements_working.txt	2061	a45425ebb384078069a4a5758897fdc20075e7e8e1088fbd2afc93971f5911a3	learning,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\requirements.txt	4417	40a566426fe751efda7c6f53d44d9e2edc7e4e941be06d1026f4344dc24b4d09	memory,cognition,learning,development,multimodal,networking,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\SETUP_INSTRUCTIONS.md	4764	7c57f82b0d2ea763fd08f5bf19da4a319576ca2d7f918b8f4c9596d46ad2be28	multimodal,networking,security,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\SRC_CONSOLIDATION_MAP.md	3778	dbe6bafed169719d568fa6b7533c100b2a822d2e7e9d6e7d13b4b72cc2fae28c	memory,cognition,multimodal,networking,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\src\ai_digital_twin\webapp\requirements_automation.txt	44	bfefcd4742dc6c708e269bfa19a923af69dff669b2b8c3e0c1a9392dbbffbf47	development	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\START_HERE.md	4678	c3f648112e45fb1ad64b66f5706bae6187ce7051a09e440ead51420cead6993a	cognition,learning,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\TESTING_GUIDE.md	6692	335963adc962b0c45dd4035197bc0ee2dd79f14fdf7f5bee739a2cda4a09f04a	cognition,development,multimodal,networking,provenance	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\training_data\training_data.txt	8387	ffbbe5a0d63ba5ec0e50d9b9eb6fda4dfd2503ed224ce774e001955ae76af667	memory,learning,development,multimodal,networking,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\training\INSTALL_OLLAMA_FIRST.md	2015	99ed1e1608a32cd0e538df5a24de7851dffed3ec887710236ee0f5625443b137	memory,learning,security,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\training\README.md	8569	1d020ac6b657a9396bd5ab03607aecee0a2a737085a0ec4488daf13f49eaa3d4	memory,cognition,learning,multimodal,security,provenance,code	0	READ_ONLY_RESEARCH
F:\AI Digital Twin\ai-digital-clone\WORLD_CLASS_ANALYSIS_FIXES.md	10366	9210b9b9a372c889850b847f14bb29efaaca5c7e7057666f2b8acf2d0c122a15	memory,development,multimodal,networking,provenance,code	1	READ_ONLY_RESEARCH
F:\AI Digital Twin\installers\README.md	5352	dcd836266e142c7224718c9c4a59f192fb09379fcbc23b0e4883992e490bc934	cognition,learning,multimodal,provenance	2	READ_ONLY_RESEARCH
